Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Location ID,Product ID,Sales,Quantity,Discount,Profit
CA-2015-150560,12/11/2015,12/12/2015,First Class,SW-20455,304,513,196.62,2,0,96.3438
CA-2015-135853,12/11/2015,12/14/2015,First Class,CA-12775,186,795,175.23,11,0,61.3305
CA-2015-135853,12/11/2015,12/14/2015,First Class,CA-12775,186,1439,125.99,1,0,31.4975
CA-2015-135853,12/11/2015,12/14/2015,First Class,CA-12775,186,1033,23,2,0,10.35
CA-2015-145065,12/12/2015,12/15/2015,First Class,DK-13375,189,1344,7.86,2,0,3.6156
CA-2015-145065,12/12/2015,12/15/2015,First Class,DK-13375,189,1345,24.448,2,0.2,8.8624
CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,4,1146,299.94,6,0,128.9742
CA-2015-110870,12/12/2015,12/15/2015,First Class,KD-16270,4,329,25.76,7,0,0.5152
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,441,767,494.376,3,0.2,49.4376
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,441,349,29.2,5,0.2,9.855
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,441,101,248.85,5,0,27.3735
CA-2015-157770,12/13/2015,12/15/2015,First Class,RD-19585,441,1541,36.24,1,0,15.2208
CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,56,1083,2025.36,6,0.2,607.608
CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,56,1519,1799.994,2,0.7,-2639.9912
CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,56,1517,101.988,2,0.4,-16.998
CA-2015-147830,12/15/2015,12/18/2015,First Class,NF-18385,56,269,262.864,7,0.2,69.0018
CA-2015-162544,12/16/2015,12/19/2015,First Class,SG-20080,60,1696,4.98,1,0,2.3406
CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,106,1118,434.352,3,0.2,43.4352
CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,106,1119,3.552,2,0.2,0.444
CA-2015-127453,12/19/2015,12/20/2015,First Class,JK-15370,106,1120,88.832,4,0.2,7.7728
CA-2015-115399,12/19/2015,12/22/2015,First Class,AG-10900,64,1197,6.912,3,0.2,2.5056
CA-2015-137071,12/20/2015,12/21/2015,First Class,ED-13885,67,731,100.8,2,0.2,21.42
CA-2015-165414,12/21/2015,12/24/2015,First Class,LS-17245,223,127,47.976,3,0.2,4.7976
CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830,12,1233,33.568,2,0.2,1.6784
CA-2015-157287,12/22/2015,12/23/2015,First Class,HR-14830,12,874,422.625,7,0.3,0
CA-2015-117828,12/23/2015,12/26/2015,First Class,BD-11500,196,540,194.32,4,0,56.3528
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,83,205,5.584,2,0.2,1.8148
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,83,206,22.704,6,0.2,8.2302
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,83,92,19.776,4,0.7,-13.8432
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,83,207,72.704,4,0.2,19.0848
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,83,208,479.988,4,0.7,-383.9904
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,83,209,27.168,2,0.2,2.7168
CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,145,646,132.79,7,0,63.7392
CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,145,13,12.96,2,0,6.2208
CA-2015-124653,12/24/2015,12/26/2015,First Class,DB-13120,145,647,21.56,7,0,10.3488
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,425,1717,195.64,4,0,91.9508
CA-2015-151589,12/27/2015,12/30/2015,First Class,RE-19450,425,1202,239.9,2,0,71.97
CA-2016-125206,1/3/2016,1/5/2016,First Class,LR-16915,63,1290,114.46,2,0,28.615
CA-2016-166912,1/15/2016,1/17/2016,First Class,BE-11335,30,1544,81.98,2,0,40.1702
CA-2016-153346,1/25/2016,1/27/2016,First Class,TB-21355,171,1335,9.21,3,0,2.3025
CA-2016-153346,1/25/2016,1/27/2016,First Class,TB-21355,171,1575,18,5,0,8.28
CA-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,35,300,305.01,9,0,76.2525
CA-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,35,134,50.784,2,0.2,17.7744
CA-2016-153661,1/30/2016,1/31/2016,First Class,SC-20725,35,266,26.01,9,0,12.2247
US-2016-140809,2/1/2016,2/3/2016,First Class,CK-12760,102,1021,56.45,5,0,14.677
CA-2016-161662,2/7/2016,2/9/2016,First Class,BE-11410,404,426,30.352,2,0.2,10.6232
CA-2016-164938,2/11/2016,2/13/2016,First Class,PB-19210,313,1147,69.93,7,0,0.6993
CA-2016-110492,2/12/2016,2/14/2016,First Class,JS-15880,149,914,1350.12,6,0,175.5156
CA-2016-110492,2/12/2016,2/14/2016,First Class,JS-15880,149,123,15.92,4,0,7.4824
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,235,1466,4.77,1,0,2.1465
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,235,1624,7.98,3,0,2.0748
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,235,742,550.431,3,0.3,-47.1798
CA-2016-134334,2/14/2016,2/15/2016,First Class,DK-13090,235,249,10.56,6,0,4.6464
CA-2016-121447,2/21/2016,2/22/2016,First Class,EA-14035,165,277,135.8,7,0,66.542
CA-2016-102456,2/27/2016,3/1/2016,First Class,DL-12865,165,1061,170.88,3,0,49.5552
CA-2016-116799,3/3/2016,3/6/2016,First Class,JG-15310,457,834,42.784,7,0.2,15.5092
CA-2016-116799,3/3/2016,3/6/2016,First Class,JG-15310,457,1605,563.43,5,0.3,-56.343
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,602,608,11.21,1,0,3.363
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,602,479,354.9,5,0,88.725
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,602,1809,17.94,3,0,8.7906
CA-2016-153269,3/9/2016,3/12/2016,First Class,PS-18760,602,935,51.8,4,0,23.31
CA-2016-159016,3/10/2016,3/11/2016,First Class,KF-16285,142,1113,14.9,5,0,7.152
CA-2016-159016,3/10/2016,3/11/2016,First Class,KF-16285,142,1159,4158.912,8,0.2,363.9048
CA-2016-169663,3/10/2016,3/13/2016,First Class,RH-19510,63,1054,26.85,3,0,5.1015
CA-2016-169663,3/10/2016,3/13/2016,First Class,RH-19510,63,1865,3357.6,3,0.2,377.73
CA-2016-118255,3/11/2016,3/13/2016,First Class,ON-18715,20,44,45.98,2,0,19.7714
CA-2016-118255,3/11/2016,3/13/2016,First Class,ON-18715,20,45,17.46,2,0,8.2062
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,58,144,157.92,5,0.2,17.766
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,58,145,203.184,2,0.2,15.2388
CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,115,637,241.332,5,0.32,-14.196
CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,115,553,5.184,1,0.2,1.8792
CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,115,1072,145.544,7,0.2,16.3737
CA-2016-124793,3/14/2016,3/16/2016,First Class,MM-18280,6,819,196.784,2,0.2,-22.1382
CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,95,805,4.544,2,0.2,1.6472
CA-2016-138968,3/15/2016,3/16/2016,First Class,FC-14335,95,781,1352.032,4,0.2,84.502
CA-2016-107615,3/22/2016,3/25/2016,First Class,RB-19645,284,832,58.58,2,0,19.3314
CA-2016-113803,3/24/2016,3/26/2016,First Class,VG-21805,239,1145,22.48,1,0,10.3408
US-2016-162677,3/26/2016,3/27/2016,First Class,DB-13210,223,1046,67.64,5,0.2,5.9185
US-2016-162677,3/26/2016,3/27/2016,First Class,DB-13210,223,968,119.976,3,0.2,-17.9964
CA-2016-162901,3/28/2016,3/31/2016,First Class,AS-10045,102,962,31.4,2,0,7.85
CA-2016-128258,3/30/2016,4/1/2016,First Class,CP-12085,212,758,11.34,1,0,5.5566
CA-2016-159142,4/4/2016,4/5/2016,First Class,ME-17320,29,142,149.97,3,0,5.9988
CA-2016-159142,4/4/2016,4/5/2016,First Class,ME-17320,29,1300,27.81,3,0,13.0707
CA-2016-110499,4/7/2016,4/9/2016,First Class,YC-21895,95,621,1199.976,3,0.2,374.9925
CA-2016-154998,4/7/2016,4/9/2016,First Class,ES-14080,101,276,37.94,2,0,18.2112
US-2016-106600,4/8/2016,4/11/2016,First Class,RM-19375,113,1567,354.9,5,0,88.725
US-2016-114622,4/10/2016,4/12/2016,First Class,JR-16210,158,714,8.904,2,0.7,-6.5296
CA-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,2,1156,19.44,3,0,9.3312
CA-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,2,408,194.352,3,0.2,-36.441
CA-2016-163594,4/12/2016,4/14/2016,First Class,JF-15295,2,792,36.624,3,0.2,13.734
CA-2016-152800,4/13/2016,4/15/2016,First Class,SP-20920,10,30,6.12,3,0,2.8764
CA-2016-166625,4/14/2016,4/17/2016,First Class,JM-15580,309,1106,25.06,2,0,11.7782
CA-2016-151498,4/21/2016,4/24/2016,First Class,DN-13690,61,257,8.32,5,0.2,2.808
CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,404,1457,108.336,6,0.2,37.9176
CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,404,5,55.92,5,0.2,6.291
CA-2016-124149,4/23/2016,4/26/2016,First Class,MJ-17740,404,1458,78.304,2,0.2,29.364
CA-2016-138933,4/24/2016,4/27/2016,First Class,JL-15130,216,597,3.984,1,0.2,1.3944
CA-2016-161816,4/28/2016,5/1/2016,First Class,NB-18655,163,350,369.576,3,0.2,41.5773
CA-2016-161816,4/28/2016,5/1/2016,First Class,NB-18655,163,527,15.712,4,0.2,5.6956
CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,32,645,3.984,1,0.2,1.2948
CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,32,122,370.62,3,0.4,-142.071
CA-2016-164784,5/1/2016,5/4/2016,First Class,HF-14995,32,1214,2.742,2,0.7,-2.0108
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,56,466,132.52,5,0.2,34.7865
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,56,1177,195.64,5,0.2,-44.019
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,56,1435,51.968,2,0.2,10.3936
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,56,1348,431.976,3,0.2,-75.5958
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,56,1891,224.937,3,0.7,-164.9538
CA-2016-129280,5/3/2016,5/5/2016,First Class,SM-20905,56,1361,6,2,0.2,2.1
CA-2016-145247,5/5/2016,5/7/2016,First Class,ND-18370,176,963,79.14,3,0,36.4044
CA-2016-112676,5/5/2016,5/8/2016,First Class,PJ-18835,109,1310,14.352,3,0.2,5.2026
CA-2016-160500,5/5/2016,5/8/2016,First Class,DM-13015,236,1354,6.72,5,0.2,2.352
CA-2016-160500,5/5/2016,5/8/2016,First Class,DM-13015,236,211,298.776,3,0.2,7.4694
US-2016-102239,5/5/2016,5/6/2016,First Class,LW-16990,321,1688,1685.88,6,0,320.3172
US-2016-102239,5/5/2016,5/6/2016,First Class,LW-16990,321,177,5.728,2,0.2,2.0048
CA-2016-111696,5/8/2016,5/10/2016,First Class,TB-21625,26,152,17.94,3,0,8.073
CA-2016-162733,5/11/2016,5/12/2016,First Class,TT-21070,63,152,5.98,1,0,2.691
CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,506,666,65.17,7,0,18.8993
CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,506,150,14.62,2,0,6.8714
CA-2016-158435,5/17/2016,5/18/2016,First Class,AG-10900,506,791,173.24,4,0,17.324
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,156,1817,2.89,1,0.8,-4.7685
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,156,1336,7.896,3,0.2,2.4675
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,156,1166,22.608,3,0.6,-10.1736
US-2016-117037,5/17/2016,5/20/2016,First Class,LW-17215,156,1466,30.528,8,0.2,9.54
CA-2016-146010,5/20/2016,5/23/2016,First Class,EH-14125,98,618,40.635,7,0.7,-32.508
US-2016-139486,5/21/2016,5/23/2016,First Class,LH-17155,4,465,55.176,3,0.2,-12.4146
US-2016-139486,5/21/2016,5/23/2016,First Class,LH-17155,4,466,66.26,2,0,27.1666
CA-2016-127642,5/21/2016,5/23/2016,First Class,CP-12340,123,1682,111.96,2,0,54.8604
CA-2016-145499,5/30/2016,5/31/2016,First Class,RW-19690,125,525,3.282,2,0.7,-2.6256
CA-2016-153682,5/30/2016,6/1/2016,First Class,BG-11695,94,898,839.988,2,0.4,69.999
US-2016-128293,6/2/2016,6/5/2016,First Class,KC-16255,75,463,64.784,1,0.2,-12.9568
CA-2016-119823,6/4/2016,6/6/2016,First Class,KD-16270,29,68,75.88,2,0,35.6636
CA-2016-110982,6/5/2016,6/7/2016,First Class,CK-12205,87,1383,21.552,6,0.2,7.0044
CA-2016-110982,6/5/2016,6/7/2016,First Class,CK-12205,87,946,58.24,4,0,15.7248
CA-2016-127369,6/6/2016,6/7/2016,First Class,DB-13060,112,387,714.3,5,0,207.147
US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,367,1026,179.94,6,0,75.5748
US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,367,1054,26.85,3,0,5.1015
US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,367,625,323.37,3,0,129.348
US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,367,371,59.94,3,0,28.1718
US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,367,95,64.14,3,0,30.7872
US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,367,1075,11.67,3,0,5.6016
US-2016-167472,6/6/2016,6/7/2016,First Class,CK-12595,367,1504,12.96,2,0,6.2208
CA-2016-120558,6/7/2016,6/10/2016,First Class,RD-19810,46,495,32.4,5,0,15.552
CA-2016-147368,6/9/2016,6/12/2016,First Class,TC-21295,395,955,695.7,2,0.5,-27.828
CA-2016-121993,6/10/2016,6/12/2016,First Class,JB-16000,12,1675,23.616,8,0.2,7.9704
CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,34,78,208.16,1,0,56.2032
CA-2016-127208,6/12/2016,6/15/2016,First Class,SC-20770,34,79,16.74,3,0,8.0352
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,50,117,47.04,3,0,18.3456
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,50,9,30.84,4,0,13.878
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,50,118,226.56,6,0,63.4368
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,50,119,115.02,9,0,51.759
CA-2016-103730,6/12/2016,6/15/2016,First Class,SC-20725,50,120,68.04,7,0,19.7316
CA-2016-107216,6/14/2016,6/17/2016,First Class,PV-18985,35,831,7.04,4,0,2.0416
CA-2016-107216,6/14/2016,6/17/2016,First Class,PV-18985,35,399,8.73,3,0,4.1031
CA-2016-107216,6/14/2016,6/17/2016,First Class,PV-18985,35,832,29.29,1,0,9.6657
CA-2016-107216,6/14/2016,6/17/2016,First Class,PV-18985,35,833,8.64,3,0,2.5056
CA-2016-133872,6/14/2016,6/17/2016,First Class,VM-21835,220,1208,39.936,4,0.7,-26.624
CA-2016-133872,6/14/2016,6/17/2016,First Class,VM-21835,220,1602,18.464,2,0.2,2.308
CA-2016-152765,6/15/2016,6/18/2016,First Class,LS-17245,67,1721,173.488,7,0.2,54.215
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,25,55,208.56,6,0,52.14
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,25,56,32.4,5,0,15.552
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,25,57,319.41,5,0.1,7.098
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,25,58,14.56,2,0,6.9888
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,25,47,30,2,0,3.3
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,25,59,48.48,4,0.2,16.362
CA-2016-111682,6/17/2016,6/18/2016,First Class,TB-21055,25,60,1.68,1,0,0.84
CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190,63,1629,239.666,2,0.15,14.098
CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190,63,1361,22.5,6,0,10.8
CA-2016-123512,6/17/2016,6/19/2016,First Class,MV-18190,63,1798,219.84,4,0,107.7216
CA-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,594,1334,266.352,3,0.2,-13.3176
CA-2016-107146,6/17/2016,6/19/2016,First Class,LC-16885,594,536,483.136,4,0.2,54.3528
US-2016-163461,6/18/2016,6/21/2016,First Class,BT-11440,529,1712,76.864,2,0.2,26.9024
CA-2016-105760,6/19/2016,6/20/2016,First Class,KC-16255,95,738,17.12,2,0,8.0464
CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,55,486,46.76,7,0,22.4448
CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,55,784,17.712,3,0.2,6.4206
CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,55,939,21.78,2,0,5.6628
CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,55,401,161.94,3,0,9.7164
CA-2016-141397,6/20/2016,6/21/2016,First Class,RC-19825,55,940,161.568,2,0.2,-8.0784
CA-2016-139997,7/1/2016,7/3/2016,First Class,EM-14140,519,1343,1499.95,5,0,449.985
US-2016-158680,7/1/2016,7/2/2016,First Class,NZ-18565,61,750,2.496,1,0.2,0.9048
CA-2016-102813,7/2/2016,7/3/2016,First Class,EA-14035,144,668,528.43,5,0.3,0
CA-2016-102813,7/2/2016,7/3/2016,First Class,EA-14035,144,1460,41.472,8,0.2,14.5152
CA-2016-130029,7/3/2016,7/6/2016,First Class,GT-14755,14,1576,12.96,2,0,6.2208
CA-2016-130029,7/3/2016,7/6/2016,First Class,GT-14755,14,1090,3.96,2,0,0.0792
CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,10,539,25.4,5,0,8.636
CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,10,1692,43.96,2,0,20.6612
CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,10,796,1279.165,5,0.15,225.735
CA-2016-147137,7/4/2016,7/6/2016,First Class,AA-10645,10,706,27.92,4,0,0.5584
CA-2016-136924,7/14/2016,7/17/2016,First Class,ES-14080,116,481,380.864,8,0.2,38.0864
CA-2016-120180,7/14/2016,7/16/2016,First Class,TP-21130,64,520,11.632,2,0.2,1.0178
CA-2016-157217,7/19/2016,7/21/2016,First Class,TC-21535,95,1837,35.984,2,0.2,4.498
CA-2016-157217,7/19/2016,7/21/2016,First Class,TC-21535,95,1315,389.97,3,0,132.5898
CA-2016-111318,7/23/2016,7/26/2016,First Class,IL-15100,17,1795,115.136,8,0.2,11.5136
CA-2016-102498,7/24/2016,7/25/2016,First Class,JG-15160,300,1074,73.2,5,0,21.228
CA-2016-147417,7/25/2016,7/27/2016,First Class,CB-12415,48,308,1439.976,4,0.4,191.9968
CA-2016-149454,7/25/2016,7/26/2016,First Class,KM-16375,102,872,10.44,1,0,4.8024
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,530,637,177.45,5,0.5,-78.078
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,530,698,1369.764,6,0.7,-913.176
CA-2016-107783,7/28/2016,7/29/2016,First Class,OT-18730,530,1711,9.48,3,0.2,0.711
US-2016-131891,7/29/2016,7/31/2016,First Class,PW-19240,516,1727,2.214,3,0.7,-1.476
CA-2016-112585,7/30/2016,8/2/2016,First Class,RW-19630,35,854,715.64,2,0,178.91
US-2016-128195,8/4/2016,8/5/2016,First Class,RA-19285,121,1425,3.98,5,0.8,-6.567
CA-2016-158869,8/6/2016,8/7/2016,First Class,AH-10690,24,260,70.88,2,0,33.3136
US-2016-113649,8/9/2016,8/12/2016,First Class,HA-14920,307,1022,30.816,9,0.2,9.63
US-2016-113649,8/9/2016,8/12/2016,First Class,HA-14920,307,1501,44.784,2,0.2,4.4784
US-2016-113649,8/9/2016,8/12/2016,First Class,HA-14920,307,161,569.536,4,0.2,64.0728
CA-2016-125843,8/13/2016,8/16/2016,First Class,RF-19840,29,79,22.32,4,0,10.7136
CA-2016-125843,8/13/2016,8/16/2016,First Class,RF-19840,29,432,103.6,7,0,51.8
CA-2016-119515,8/14/2016,8/16/2016,First Class,TR-21325,396,1576,15.552,3,0.2,5.4432
CA-2016-148096,8/16/2016,8/19/2016,First Class,AO-10810,63,1551,161.28,2,0.2,12.096
CA-2016-113551,8/18/2016,8/20/2016,First Class,NF-18385,466,1355,2.068,1,0.8,-3.4122
CA-2016-113551,8/18/2016,8/20/2016,First Class,NF-18385,466,1421,83.84,8,0.2,30.392
CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,30,1007,146.688,6,0.2,55.008
CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,30,1619,276.784,2,0.2,89.9548
CA-2016-101980,8/19/2016,8/20/2016,First Class,RP-19390,30,866,25.32,5,0.2,9.1785
CA-2016-151141,8/20/2016,8/23/2016,First Class,DW-13480,186,1190,14.78,2,0,3.9906
US-2016-141880,8/22/2016,8/23/2016,First Class,TC-21475,377,519,98.328,3,0.2,9.8328
CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,59,265,10.23,3,0,4.9104
CA-2016-105585,8/26/2016,8/27/2016,First Class,RF-19735,59,765,154.9,5,0,69.705
CA-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,90,412,159.984,2,0.2,43.9956
CA-2016-152289,8/26/2016,8/28/2016,First Class,LC-16930,90,863,1024.716,6,0.3,-29.2776
CA-2016-128594,8/26/2016,8/29/2016,First Class,DJ-13510,89,448,1603.136,4,0.2,100.196
CA-2016-160598,8/26/2016,8/28/2016,First Class,SV-20815,230,1432,31.008,1,0.2,11.2404
CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,177,349,13.14,9,0.8,-21.681
CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,177,1106,10.024,4,0.8,-16.5396
CA-2016-145303,8/28/2016,8/31/2016,First Class,TP-21415,177,1132,156.3728,2,0.32,-52.8908
CA-2016-137652,8/28/2016,8/30/2016,First Class,EB-13750,94,1767,18.432,8,0.7,-12.288
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,106,299,290.898,3,0.4,-67.8762
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,106,300,54.224,2,0.2,3.389
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,106,301,786.744,4,0.3,-258.5016
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,106,302,100.24,10,0.2,33.831
US-2016-141544,8/30/2016,9/1/2016,First Class,PO-18850,106,303,37.764,6,0.7,-27.6936
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,30,236,6.79,1,0,2.3086
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,30,316,24.56,2,0,11.5432
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,30,317,3.048,1,0.2,1.0668
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,30,316,49.12,4,0,23.0864
CA-2016-129714,9/1/2016,9/3/2016,First Class,AB-10060,30,318,4355.168,4,0.2,1415.4296
CA-2016-120859,9/1/2016,9/4/2016,First Class,CV-12805,95,471,21.88,2,0,10.94
CA-2016-113096,9/2/2016,9/4/2016,First Class,SZ-20035,35,172,46.53,3,0,12.0978
CA-2016-129847,9/2/2016,9/4/2016,First Class,TA-21385,156,1838,84.272,2,0.6,-75.8448
CA-2016-158099,9/3/2016,9/5/2016,First Class,PK-18910,106,698,1141.47,5,0.7,-760.98
CA-2016-158099,9/3/2016,9/5/2016,First Class,PK-18910,106,500,280.782,3,0.4,-46.797
CA-2016-132143,9/3/2016,9/5/2016,First Class,FM-14215,265,322,48.16,7,0,22.1536
US-2016-101616,9/3/2016,9/6/2016,First Class,CY-12745,69,640,87.28,8,0,41.0216
CA-2016-160815,9/5/2016,9/6/2016,First Class,TR-21325,259,926,278.4,3,0,80.736
CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,415,1724,96.08,2,0,46.1184
CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,415,349,11.68,2,0.2,3.942
CA-2016-151372,9/5/2016,9/6/2016,First Class,JH-15985,415,53,4.36,2,0,1.7876
CA-2016-136595,9/5/2016,9/7/2016,First Class,EM-13825,67,1398,21.204,3,0.6,-11.6622
CA-2016-139409,9/5/2016,9/7/2016,First Class,FW-14395,165,48,43.6,4,0,12.208
CA-2016-145240,9/6/2016,9/8/2016,First Class,BG-11740,33,148,10.784,1,0.2,0.8088
CA-2016-131499,9/8/2016,9/10/2016,First Class,MG-17875,165,1491,207.48,1,0,62.244
CA-2016-110023,9/9/2016,9/11/2016,First Class,TS-21610,24,630,14.624,2,0.2,5.484
CA-2016-153157,9/11/2016,9/14/2016,First Class,TB-21625,478,1539,224.75,5,0,62.93
CA-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,52,860,2.912,2,0.2,0.91
CA-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,52,1843,20.736,4,0.2,7.2576
CA-2016-143476,9/11/2016,9/13/2016,First Class,LC-16930,52,461,9.568,2,0.2,2.99
CA-2016-162159,9/16/2016,9/18/2016,First Class,CR-12625,113,65,121.78,2,0,30.445
CA-2016-157511,9/18/2016,9/20/2016,First Class,SV-20365,48,1364,5.352,3,0.2,1.6056
CA-2016-157511,9/18/2016,9/20/2016,First Class,SV-20365,48,479,99.372,2,0.3,-7.098
CA-2016-157511,9/18/2016,9/20/2016,First Class,SV-20365,48,1227,2.672,1,0.2,0.3674
CA-2016-168354,9/19/2016,9/21/2016,First Class,RH-19510,260,523,1606.23,9,0,481.869
CA-2016-168354,9/19/2016,9/21/2016,First Class,RH-19510,260,568,17.04,3,0,7.668
CA-2016-168354,9/19/2016,9/21/2016,First Class,RH-19510,260,735,49.53,3,0,23.7744
CA-2016-168354,9/19/2016,9/21/2016,First Class,RH-19510,260,641,872.32,4,0,244.2496
CA-2016-120250,9/19/2016,9/22/2016,First Class,AP-10720,12,1708,25.632,3,0.2,3.8448
CA-2016-158610,9/19/2016,9/22/2016,First Class,CK-12595,260,55,69.52,2,0,17.38
CA-2016-135965,9/22/2016,9/25/2016,First Class,SZ-20035,46,81,128.34,6,0,37.2186
CA-2016-106656,9/23/2016,9/26/2016,First Class,DV-13045,89,30,4.08,2,0,1.9176
CA-2016-106656,9/23/2016,9/26/2016,First Class,DV-13045,89,167,18.9,3,0,8.694
CA-2016-132479,9/24/2016,9/26/2016,First Class,MK-17905,229,385,442.372,7,0.8,-729.9138
CA-2016-148747,9/25/2016,9/27/2016,First Class,AS-10045,95,180,477.666,2,0.15,84.294
CA-2016-132017,9/26/2016,9/27/2016,First Class,MH-17620,17,829,6.816,2,0.8,-11.5872
